Inst_Code,Inst_Name,Branch_Name,Category,Year,Closing_Marks
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER ENGINEERING,ST,2024,45.0614
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),EWS,2024,42.0643
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN,2024,60.8379
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),SEBC,2024,51.0801
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),EWS,2024,65.7293
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),OPEN,2024,67.1101
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SC,2024,39.8547
9,"Ahmedabad Institute Of Tech, Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SEBC,2024,34.5059
9,"Ahmedabad Institute Of Tech, Ahmedabad",ELECTRICAL ENGINEERING,OPEN,2024,34.8332
9,"Ahmedabad Institute Of Tech, Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2024,17.6935
9,"Ahmedabad Institute Of Tech, Ahmedabad",INFORMATION TECHNOLOGY,OPEN,2024,30.8207
9,"Ahmedabad Institute Of Tech, Ahmedabad",INFORMATION TECHNOLOGY,SC,2024,7.9985
9,"Ahmedabad Institute Of Tech, Ahmedabad",MECHANICAL ENGINEERING,OPEN,2024,13.8224
11,"Alpha College Of Engg. & Tech., Khatraj, Kalol",COMPUTER ENGINEERING,OPEN,2024,36.4103
13,"Anant School for Climate Action, Ahmedabad",Climate Change,OPEN,2024,64.7906
14,"Arrdekta Inst. Of Technology, Khedbrahma, Sabarkantha",COMPUTER ENGINEERING,OPEN,2024,52.2971
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER ENGINEERING,OPEN,2024,18.5514
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER ENGINEERING (SOFTWARE ENGINEERING),OPEN,2024,7.2376
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER SCIENCE & ENGINEERING,OPEN,2024,11.9653
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OPEN,2024,16.9819
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER SCIENCE & ENGINEERING (CLOUD COMPUTING),OPEN,2024,33.0981
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN,2024,48.0428
15,Asha M. Tarsadia Institute of Computer Science & Tech. Bardoli,INFORMATION TECHNOLOGY,OPEN,2024,20.6799
16,"Atmiya University, Faculty of Engineering and Technology, Rajkot",COMPUTER ENGINEERING,OPEN,2024,8.8525
16,"Atmiya University, Faculty of Engineering and Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,16.4245
16,"Atmiya University, Faculty of Engineering and Technology, Rajkot",INFORMATION TECHNOLOGY,OPEN,2024,39.3999
16,"Atmiya University, Faculty of Engineering and Technology, Rajkot",MECHANICAL ENGINEERING,OPEN,2024,64.1706
17,"B.H.Gardi College Of Engg. & Technology , Rajkot",COMPUTER ENGINEERING,OPEN,2024,25.4582
17,"B.H.Gardi College Of Engg. & Technology , Rajkot",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,60.5109
17,"B.H.Gardi College Of Engg. & Technology , Rajkot",INFORMATION TECHNOLOGY,OPEN,2024,29.1238
17,"B.H.Gardi College Of Engg. & Technology , Rajkot",MECHANICAL ENGINEERING,OPEN,2024,47.75
18,"Bhagwan Arihant Institute of Tech., Surat",AERONAUTICAL ENGINEERING,OPEN,2024,25.9345
18,"Bhagwan Arihant Institute of Tech., Surat",COMPUTER ENGINEERING,OPEN,2024,1.8851
18,"Bhagwan Arihant Institute of Tech., Surat",INFORMATION TECHNOLOGY,OPEN,2024,40.8647
18,"Bhagwan Arihant Institute of Tech., Surat",PHARMACEUTICAL ENGINEERING,OPEN,2024,18.4994
19,"Bhagwan Mahavir College Of Engg. And Tech., Surat",AUTOMOBILE ENGINEERING,OPEN,2024,49.031
19,"Bhagwan Mahavir College Of Engg. And Tech., Surat",CIVIL ENGINEERING,OPEN,2024,84.4811
19,"Bhagwan Mahavir College Of Engg. And Tech., Surat",COMPUTER ENGINEERING,OPEN,2024,21.2797
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",CIVIL ENGINEERING,OPEN,2024,11.9192
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",COMPUTER ENGINEERING,EWS,2024,97.0274
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",COMPUTER ENGINEERING,OPEN,2024,97.5847
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",COMPUTER ENGINEERING,SC,2024,87.7889
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",COMPUTER ENGINEERING,SEBC,2024,95.6057
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",COMPUTER ENGINEERING,ST,2024,61.0022
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRICAL ENGINEERING,EWS,2024,51.436
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRICAL ENGINEERING,OPEN,2024,67.0245
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRICAL ENGINEERING,SC,2024,35.8502
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRICAL ENGINEERING,SEBC,2024,53.132
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRICAL ENGINEERING,ST,2024,25.2097
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRONICS ENGINEERING,EWS,2024,66.8928
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRONICS ENGINEERING,OPEN,2024,76.0915
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRONICS ENGINEERING,SC,2024,49.2846
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",ELECTRONICS ENGINEERING,SEBC,2024,56.8937
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",MECHANICAL ENGINEERING,EWS,2024,61.1159
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",MECHANICAL ENGINEERING,OPEN,2024,74.1764
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",MECHANICAL ENGINEERING,SC,2024,22.8303
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",MECHANICAL ENGINEERING,SEBC,2024,58.8046
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",MECHANICAL ENGINEERING,ST,2024,19.1757
20,"Birla Vishvakarma Maha Vidhyalaya(Gia), V.V.Nagar",PRODUCTION ENGINEERING,OPEN,2024,52.5239
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2024,70.212
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2024,72.3429
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2024,27.7772
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2024,26.4955
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",INFORMATION TECHNOLOGY,EWS,2024,93.8811
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",INFORMATION TECHNOLOGY,OPEN,2024,94.999
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",INFORMATION TECHNOLOGY,SC,2024,82.5855
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",INFORMATION TECHNOLOGY,SEBC,2024,91.2398
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",INFORMATION TECHNOLOGY,ST,2024,29.0513
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",MECHANICAL ENGINEERING,OPEN,2024,42.0861
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",MECHANICAL ENGINEERING,SC,2024,15.6992
21,"Birla Vishvakarma Maha Vidhylaya(Sfi), V.V.Nagar",MECHANICAL ENGINEERING,SEBC,2024,38.4718
22,"C. K. Pithawala College Of Engg. & Tech., Surat",CIVIL ENGINEERING,OPEN,2024,24.1238
22,"C. K. Pithawala College Of Engg. & Tech., Surat",COMPUTER ENGINEERING,EWS,2024,48.5947
22,"C. K. Pithawala College Of Engg. & Tech., Surat",COMPUTER ENGINEERING,OPEN,2024,62.0492
22,"C. K. Pithawala College Of Engg. & Tech., Surat",COMPUTER ENGINEERING,SC,2024,27.5818
22,"C. K. Pithawala College Of Engg. & Tech., Surat",COMPUTER ENGINEERING,SEBC,2024,19.4702
22,"C. K. Pithawala College Of Engg. & Tech., Surat",ELECTRICAL ENGINEERING,OPEN,2024,18.124
22,"C. K. Pithawala College Of Engg. & Tech., Surat",INFORMATION TECHNOLOGY,EWS,2024,49.3836
22,"C. K. Pithawala College Of Engg. & Tech., Surat",INFORMATION TECHNOLOGY,OPEN,2024,58.8687
22,"C. K. Pithawala College Of Engg. & Tech., Surat",INFORMATION TECHNOLOGY,SC,2024,42.7512
22,"C. K. Pithawala College Of Engg. & Tech., Surat",INFORMATION TECHNOLOGY,SEBC,2024,39.3999
22,"C. K. Pithawala College Of Engg. & Tech., Surat",MECHANICAL ENGINEERING,OPEN,2024,24.1444
23,"C.U.Shah College Of Engg.& Tech.,Wadhvan",COMPUTER ENGINEERING,OPEN,2024,58.7292
24,Central Institute of Petrochemicals Engineering & Technology,PLASTIC ENGINEERING,OPEN,2024,67.16
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,EWS,2024,88.1401
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,OPEN,2024,89.7409
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,SC,2024,63.4484
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,SEBC,2024,79.7137
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",CIVIL ENGINEERING,OPEN,2024,27.9651
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER ENGINEERING,EWS,2024,93.4085
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER ENGINEERING,OPEN,2024,94.4105
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER ENGINEERING,SC,2024,72.0962
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER ENGINEERING,SEBC,2024,89.2098
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER ENGINEERING,ST,2024,35.9523
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER SCIENCE & ENGINEERING,EWS,2024,95.4084
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,95.5695
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER SCIENCE & ENGINEERING,SC,2024,86.1202
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER SCIENCE & ENGINEERING,SEBC,2024,91.807
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",COMPUTER SCIENCE & ENGINEERING,ST,2024,43.3053
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ELECTRICAL ENGINEERING,OPEN,2024,17.5806
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2024,46.1962
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2024,58.2574
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2024,25.4621
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2024,47.174
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",INFORMATION TECHNOLOGY,EWS,2024,91.7584
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",INFORMATION TECHNOLOGY,OPEN,2024,92.0368
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",INFORMATION TECHNOLOGY,SC,2024,71.4481
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",INFORMATION TECHNOLOGY,SEBC,2024,86.1208
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",INFORMATION TECHNOLOGY,ST,2024,54.7043
27,"Charotar University of Science & Technology (CHARUSAT) - Chandubhai S Patel Institute Of Technology (CSPIT), Changa",MECHANICAL ENGINEERING,OPEN,2024,16.7978
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER ENGINEERING,EWS,2024,90.4767
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER ENGINEERING,OPEN,2024,91.1774
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER ENGINEERING,SC,2024,70.457
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER ENGINEERING,SEBC,2024,84.8493
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER SCIENCE & ENGINEERING,EWS,2024,92.4307
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,92.6827
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER SCIENCE & ENGINEERING,SC,2024,76.4943
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER SCIENCE & ENGINEERING,SEBC,2024,87.4557
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",COMPUTER SCIENCE & ENGINEERING,ST,2024,42.1565
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",INFORMATION TECHNOLOGY,EWS,2024,89.9114
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",INFORMATION TECHNOLOGY,OPEN,2024,90.1352
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",INFORMATION TECHNOLOGY,SC,2024,69.979
29,"Charotar University of Science & Technology (CHARUSAT) - Devang Patel Institute of Advance Technology And Research (DEPSTAR), Changa",INFORMATION TECHNOLOGY,SEBC,2024,82.8724
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OPEN,2024,16.5564
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",AUTOMOBILE ENGINEERING,OPEN,2024,17.0046
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",CIVIL ENGINEERING,OPEN,2024,44.1771
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",COMPUTER ENGINEERING,OPEN,2024,20.563
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",CYBER SECURITY,OPEN,2024,27.9487
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",ELECTRICAL ENGINEERING,OPEN,2024,17.3986
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2024,20.5177
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,2024,47.1383
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",INFORMATION TECHNOLOGY,OPEN,2024,3.9756
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",MECHANICAL ENGINEERING,OPEN,2024,59.4881
30,"Chhotubhai Gopalbhai Patel Institute Of Tech., Tarsadi, Bardoli",MECHATRONICS ENGINEERING,OPEN,2024,29.1238
31,"D. A. Degree Engineering and Technology, Mahemdabad, Kheda",COMPUTER ENGINEERING,OPEN,2024,75.1374
31,"D. A. Degree Engineering and Technology, Mahemdabad, Kheda",MECHANICAL ENGINEERING,OPEN,2024,40.559
32,DR. S & S.S.Ghandhi Government Engineering College Surat,CIVIL ENGINEERING,OPEN,2024,19.1947
32,DR. S & S.S.Ghandhi Government Engineering College Surat,COMPUTER ENGINEERING,EWS,2024,86.9109
32,DR. S & S.S.Ghandhi Government Engineering College Surat,COMPUTER ENGINEERING,OPEN,2024,89.1329
32,DR. S & S.S.Ghandhi Government Engineering College Surat,COMPUTER ENGINEERING,SC,2024,50.6729
32,DR. S & S.S.Ghandhi Government Engineering College Surat,COMPUTER ENGINEERING,SEBC,2024,80.2616
32,DR. S & S.S.Ghandhi Government Engineering College Surat,COMPUTER ENGINEERING,ST,2024,23.5022
32,DR. S & S.S.Ghandhi Government Engineering College Surat,ELECTRICAL ENGINEERING,OPEN,2024,6.1055
32,DR. S & S.S.Ghandhi Government Engineering College Surat,ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2024,34.5414
32,DR. S & S.S.Ghandhi Government Engineering College Surat,ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2024,40.1607
32,DR. S & S.S.Ghandhi Government Engineering College Surat,ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2024,24.8727
32,DR. S & S.S.Ghandhi Government Engineering College Surat,ENVIRONMENTAL ENGINEERING,OPEN,2024,11.3035
32,DR. S & S.S.Ghandhi Government Engineering College Surat,MECHANICAL ENGINEERING,OPEN,2024,26.304
34,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",CIVIL ENGINEERING,OPEN,2024,23.5199
34,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",COMPUTER SCIENCE & ENGINEERING,EWS,2024,80.0927
34,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,82.6264
34,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",COMPUTER SCIENCE & ENGINEERING,SC,2024,21.8119
34,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",COMPUTER SCIENCE & ENGINEERING,SEBC,2024,52.9185
34,"Darshan Institute Of Engg. & Tech., Rajkot-Morbi Highway, Hadala",MECHANICAL ENGINEERING,OPEN,2024,56.8558
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",ELECTRONICS ENGINEERING ( VLSI DESIGN AND TECHNOLOGY),EWS,2024,99.4729
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",ELECTRONICS ENGINEERING ( VLSI DESIGN AND TECHNOLOGY),OPEN,2024,99.5705
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",ELECTRONICS ENGINEERING ( VLSI DESIGN AND TECHNOLOGY),SEBC,2024,98.8723
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",ELECTRONICS ENGINEERING ( VLSI DESIGN AND TECHNOLOGY),ST,2024,88.5198
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),EWS,2024,99.8134
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),OPEN,2024,99.8377
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),SC,2024,99.7364
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),SEBC,2024,99.6873
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",HONS. IN ICT WITH MINOR IN COMPUTATIONAL SCIENCE (CS),ST,2024,92.1671
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,EWS,2024,99.7307
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,2024,99.7443
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,SC,2024,99.3327
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,2024,99.4489
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,ST,2024,90.6397
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",MATHEMATICS AND COMPUTING,EWS,2024,99.87
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",MATHEMATICS AND COMPUTING,OPEN,2024,99.8793
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",MATHEMATICS AND COMPUTING,SC,2024,99.6471
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",MATHEMATICS AND COMPUTING,SEBC,2024,99.8066
37,"Dhirubhai Ambani Institute of Info. & Comm. Tech., Gandhinagar",MATHEMATICS AND COMPUTING,ST,2024,99.2609
38,"Dr. Jivraj Mehta Institute Of Technology, Anand",COMPUTER ENGINEERING,OPEN,2024,33.5657
38,"Dr. Jivraj Mehta Institute Of Technology, Anand",INFORMATION TECHNOLOGY,OPEN,2024,20.5838
39,"Dr. Subhash University, School of Engineering & Technology, Junagadh",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,39.1969
39,"Dr. Subhash University, School of Engineering & Technology, Junagadh",INFORMATION TECHNOLOGY,OPEN,2024,77.9704
40,"Dr. V.R. Godhania College of Engg. & Tech., Porbandar",COMPUTER ENGINEERING,OPEN,2024,27.6875
41,"Engineering College, Tuwa, Godhara",COMPUTER ENGINEERING,OPEN,2024,64.6373
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CHEMICAL ENGINEERING,EWS,2024,89.5438
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CHEMICAL ENGINEERING,OPEN,2024,92.5846
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CHEMICAL ENGINEERING,SC,2024,87.1228
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CHEMICAL ENGINEERING,SEBC,2024,80.827
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CHEMICAL ENGINEERING,ST,2024,40.7629
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CIVIL ENGINEERING,EWS,2024,60.7962
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CIVIL ENGINEERING,OPEN,2024,69.145
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CIVIL ENGINEERING,SC,2024,41.6156
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CIVIL ENGINEERING,SEBC,2024,57.6168
43,"Faculty Of Technology & Engineering(MSU), Vadodara",CIVIL ENGINEERING,ST,2024,18.8863
43,"Faculty Of Technology & Engineering(MSU), Vadodara",COMPUTER SCIENCE & ENGINEERING,EWS,2024,97.9167
43,"Faculty Of Technology & Engineering(MSU), Vadodara",COMPUTER SCIENCE & ENGINEERING,OPEN,2024,98.1755
43,"Faculty Of Technology & Engineering(MSU), Vadodara",COMPUTER SCIENCE & ENGINEERING,SC,2024,91.5976
43,"Faculty Of Technology & Engineering(MSU), Vadodara",COMPUTER SCIENCE & ENGINEERING,SEBC,2024,96.1076
43,"Faculty Of Technology & Engineering(MSU), Vadodara",COMPUTER SCIENCE & ENGINEERING,ST,2024,72.0742
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRICAL ENGINEERING,EWS,2024,72.6077
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRICAL ENGINEERING,OPEN,2024,84.0298
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRICAL ENGINEERING,SC,2024,43.3537
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRICAL ENGINEERING,SEBC,2024,60.6701
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRICAL ENGINEERING,ST,2024,43.7647
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRONICS ENGINEERING,EWS,2024,85.1273
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRONICS ENGINEERING,OPEN,2024,88.6888
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRONICS ENGINEERING,SC,2024,68.0057
43,"Faculty Of Technology & Engineering(MSU), Vadodara",ELECTRONICS ENGINEERING,SEBC,2024,70.7719
43,"Faculty Of Technology & Engineering(MSU), Vadodara",MECHANICAL ENGINEERING,EWS,2024,79.0195
