Inst_Code,Inst_Name,Branch_Name,Category,Year,Closing_Rank
58,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (CLOUD BASED APPLICATIONS),OPEN_HS,2023,25598
58,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (CLOUD BASED APPLICATIONS),TFWS_HS,2023,15230
58,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN_HS,2023,26607
58,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),TFWS_HS,2023,14013
58,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",INFORMATION & COMMUNICATI ON TECHNOLOGY,OPEN_HS,2023,20503
58,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",INFORMATION & COMMUNICATI ON TECHNOLOGY,TFWS_HS,2023,6386
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",AUTOMOBILE ENGINEERING,OPEN_HS,2023,18846
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",BIOTECHNOLOG Y,OPEN_HS,2023,25410
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",BIOTECHNOLOG Y,TFWS_HS,2023,1876
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",CIVIL ENGINEERING,OPEN_HS,2023,25629
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING,OPEN_HS,2023,26707
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING,TFWS_HS,2023,4771
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN_HS,2023,24462
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE),TFWS_HS,2023,4834
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER SCIENCE & BUSINESS SYSTEMS,OPEN_HS,2023,25449
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER SCIENCE & BUSINESS SYSTEMS,TFWS_HS,2023,8363
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",ELECTRICAL ENGINEERING,OPEN_HS,2023,26411
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",INFORMATION TECHNOLOGY,OPEN_HS,2023,26718
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",INFORMATION TECHNOLOGY,TFWS_HS,2023,3957
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",MARINE ENGINEERING,OPEN_HS,2023,24389
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",MECHANICAL ENGINEERING,OPEN_HS,2023,24201
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",MECHATRONICS,OPEN_HS,2023,18788
59,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",PETROCHEMICA L ENGINEERING,OPEN_HS,2023,15784
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,ESM_HS,2023,21846
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,EWS_HS,2023,17009
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,OPEN_AI,2023,904276
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,OPEN_HS,2023,14792
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,SEBC_HS,2023,20900
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,ST_HS,2023,23288
60,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,TFWS_HS,2023,7353
60,"Government Engineering College, Bharuch",CIVIL ENGINEERING,OPEN_AI,2023,914262
60,"Government Engineering College, Bharuch",CIVIL ENGINEERING,OPEN_HS,2023,26660
60,"Government Engineering College, Bharuch",CIVIL ENGINEERING,TFWS_HS,2023,26190
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,ESM_HS,2023,14853
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,EWS_HS,2023,9554
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,OPEN_AI,2023,900989
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,OPEN_HS,2023,6789
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,SC_HS,2023,17204
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,SEBC_HS,2023,10537
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,ST_HS,2023,24706
60,"Government Engineering College, Bharuch",COMPUTER ENGINEERING,TFWS_HS,2023,4618
60,"Government Engineering College, Bharuch",ELECTRICAL ENGINEERING,OPEN_AI,2023,913022
60,"Government Engineering College, Bharuch",ELECTRICAL ENGINEERING,OPEN_HS,2023,25049
60,"Government Engineering College, Bharuch",ELECTRICAL ENGINEERING,TFWS_HS,2023,25655
60,"Government Engineering College, Bharuch",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,914437
60,"Government Engineering College, Bharuch",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_HS,2023,26149
60,"Government Engineering College, Bharuch",ELECTRONICS & COMMUNICATI ON ENGINEERING,TFWS_HS,2023,26173
60,"Government Engineering College, Bharuch",MECHANICAL ENGINEERING,OPEN_AI,2023,909722
60,"Government Engineering College, Bharuch",MECHANICAL ENGINEERING,OPEN_HS,2023,26582
60,"Government Engineering College, Bharuch",MECHANICAL ENGINEERING,TFWS_HS,2023,25522
61,"Government Engineering College, Bhavnagar",CIVIL ENGINEERING,OPEN_AI,2023,914495
61,"Government Engineering College, Bhavnagar",CIVIL ENGINEERING,OPEN_HS,2023,25862
61,"Government Engineering College, Bhavnagar",CIVIL ENGINEERING,TFWS_HS,2023,11323
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,EWS_HS,2023,5721
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,OPEN_AI,2023,900779
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,OPEN_HS,2023,4437
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,SC_HS,2023,21573
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,SEBC_HS,2023,5441
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,ST_HS,2023,20911
61,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,TFWS_HS,2023,3425
61,"Government Engineering College, Bhavnagar",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,914455
61,"Government Engineering College, Bhavnagar",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_HS,2023,26616
61,"Government Engineering College, Bhavnagar",ELECTRONICS & COMMUNICATI ON ENGINEERING,TFWS_HS,2023,16472
61,"Government Engineering College, Bhavnagar",INFORMATION & COMMUNICATI ON TECHNOLOGY,EWS_HS,2023,11857
61,"Government Engineering College, Bhavnagar",INFORMATION & COMMUNICATI ON TECHNOLOGY,OPEN_AI,2023,901539
61,"Government Engineering College, Bhavnagar",INFORMATION & COMMUNICATI ON TECHNOLOGY,OPEN_HS,2023,11119
61,"Government Engineering College, Bhavnagar",INFORMATION & COMMUNICATI ON TECHNOLOGY,SC_HS,2023,26195
61,"Government Engineering College, Bhavnagar",INFORMATION & COMMUNICATI ON TECHNOLOGY,SEBC_HS,2023,15771
61,"Government Engineering College, Bhavnagar",INFORMATION & COMMUNICATI ON TECHNOLOGY,TFWS_HS,2023,3148
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,EWS_HS,2023,7734
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,OPEN_AI,2023,901193
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,OPEN_HS,2023,5887
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,SC_HS,2023,24959
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,SEBC_HS,2023,7959
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,ST_HS,2023,6560
61,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,TFWS_HS,2023,3394
61,"Government Engineering College, Bhavnagar",MECHANICAL ENGINEERING,OPEN_AI,2023,912797
61,"Government Engineering College, Bhavnagar",MECHANICAL ENGINEERING,OPEN_HS,2023,26016
61,"Government Engineering College, Bhavnagar",MECHANICAL ENGINEERING,TFWS_HS,2023,20247
62,"Government Engineering College, Bhuj",CHEMICAL ENGINEERING,OPEN_AI,2023,913141
62,"Government Engineering College, Bhuj",CHEMICAL ENGINEERING,OPEN_HS,2023,25474
62,"Government Engineering College, Bhuj",CHEMICAL ENGINEERING,TFWS_HS,2023,21729
62,"Government Engineering College, Bhuj",CIVIL ENGINEERING,OPEN_AI,2023,913933
62,"Government Engineering College, Bhuj",CIVIL ENGINEERING,OPEN_HS,2023,22887
62,"Government Engineering College, Bhuj",ELECTRICAL ENGINEERING,OPEN_AI,2023,913962
62,"Government Engineering College, Bhuj",ELECTRICAL ENGINEERING,OPEN_HS,2023,26752
62,"Government Engineering College, Bhuj",MECHANICAL ENGINEERING,OPEN_AI,2023,912654
62,"Government Engineering College, Bhuj",MECHANICAL ENGINEERING,OPEN_HS,2023,24956
62,"Government Engineering College, Bhuj",MECHANICAL ENGINEERING,TFWS_HS,2023,26614
62,"Government Engineering College, Bhuj",MINING ENGINEERING,OPEN_HS,2023,18776
63,"Government Engineering College, Dahod",CIVIL ENGINEERING,OPEN_HS,2023,26503
63,"Government Engineering College, Dahod",CIVIL ENGINEERING,TFWS_HS,2023,16378
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,EWS_HS,2023,18051
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,OPEN_AI,2023,902066
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,OPEN_HS,2023,14377
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,SC_HS,2023,23706
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,SEBC_HS,2023,18065
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,ST_HS,2023,25298
63,"Government Engineering College, Dahod",COMPUTER ENGINEERING,TFWS_HS,2023,9671
63,"Government Engineering College, Dahod",ELECTRICAL ENGINEERING,TFWS_HS,2023,19110
63,"Government Engineering College, Dahod",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,914573
63,"Government Engineering College, Dahod",MECHANICAL ENGINEERING,OPEN_AI,2023,913761
63,"Government Engineering College, Dahod",MECHANICAL ENGINEERING,OPEN_HS,2023,23772
64,"Government Engineering College, Godhra",CIVIL ENGINEERING,OPEN_AI,2023,914280
64,"Government Engineering College, Godhra",CIVIL ENGINEERING,OPEN_HS,2023,25515
64,"Government Engineering College, Godhra",ELECTRICAL ENGINEERING,OPEN_AI,2023,904779
64,"Government Engineering College, Godhra",ELECTRICAL ENGINEERING,OPEN_HS,2023,23462
64,"Government Engineering College, Godhra",MECHANICAL ENGINEERING,OPEN_AI,2023,914567
65,"Government Engineering College, Modasa",AUTOMOBILE ENGINEERING,OPEN_HS,2023,25860
65,"Government Engineering College, Modasa",CIVIL ENGINEERING,OPEN_AI,2023,912338
65,"Government Engineering College, Modasa",CIVIL ENGINEERING,OPEN_HS,2023,23647
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,ESM_HS,2023,20519
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,EWS_HS,2023,13765
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,OPEN_AI,2023,901773
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,OPEN_HS,2023,11051
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,SC_HS,2023,26739
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,SEBC_HS,2023,16785
65,"Government Engineering College, Modasa",COMPUTER ENGINEERING,TFWS_HS,2023,7195
65,"Government Engineering College, Modasa",ELECTRICAL ENGINEERING,OPEN_HS,2023,23092
65,"Government Engineering College, Modasa",ELECTRICAL ENGINEERING,TFWS_HS,2023,26380
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,913850
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_HS,2023,26557
65,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATI ON ENGINEERING,TFWS_HS,2023,19487
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,ESM_HS,2023,24785
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,EWS_HS,2023,15099
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,OPEN_AI,2023,901948
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,OPEN_HS,2023,12829
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,SC_HS,2023,22348
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,SEBC_HS,2023,17948
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,ST_HS,2023,25893
65,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,TFWS_HS,2023,7365
65,"Government Engineering College, Modasa",MECHANICAL ENGINEERING,OPEN_AI,2023,913296
65,"Government Engineering College, Modasa",MECHANICAL ENGINEERING,OPEN_HS,2023,26052
66,"Government Engineering College, Palanpur",CIVIL ENGINEERING,OPEN_AI,2023,912569
66,"Government Engineering College, Palanpur",CIVIL ENGINEERING,OPEN_HS,2023,26476
66,"Government Engineering College, Palanpur",CIVIL ENGINEERING,TFWS_HS,2023,17549
66,"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,OPEN_AI,2023,909479
66,"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,OPEN_HS,2023,23458
66,"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,TFWS_HS,2023,24964
66,"Government Engineering College, Palanpur",MECHANICAL ENGINEERING,OPEN_AI,2023,909514
66,"Government Engineering College, Palanpur",MECHANICAL ENGINEERING,OPEN_HS,2023,25621
66,"Government Engineering College, Palanpur",MINING ENGINEERING,OPEN_AI,2023,909583
67,"Government Engineering College, Patan",CIVIL ENGINEERING,OPEN_AI,2023,914029
67,"Government Engineering College, Patan",CIVIL ENGINEERING,OPEN_HS,2023,25044
67,"Government Engineering College, Patan",CIVIL ENGINEERING,TFWS_HS,2023,25795
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,ESM_HS,2023,21737
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,EWS_HS,2023,13073
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,OPEN_AI,2023,902210
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,OPEN_HS,2023,10785
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,SC_HS,2023,26418
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,SEBC_HS,2023,16915
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,ST_HS,2023,23701
67,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,TFWS_HS,2023,5478
67,"Government Engineering College, Patan",ELECTRICAL ENGINEERING,OPEN_HS,2023,23158
67,"Government Engineering College, Patan",ELECTRICAL ENGINEERING,TFWS_HS,2023,14283
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,913780
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_HS,2023,12993
67,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATI ON ENGINEERING,TFWS_HS,2023,24854
67,"Government Engineering College, Patan",MECHANICAL ENGINEERING,OPEN_AI,2023,910918
67,"Government Engineering College, Patan",MECHANICAL ENGINEERING,OPEN_HS,2023,14077
67,"Government Engineering College, Patan",MECHANICAL ENGINEERING,TFWS_HS,2023,26534
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,ESM_HS,2023,25217
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS_HS,2023,24221
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OPEN_AI,2023,901490
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OPEN_HS,2023,17306
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC_HS,2023,21730
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SEBC_HS,2023,25231
68,"Government Engineering College, Rajkot",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,TFWS_HS,2023,9669
68,"Government Engineering College, Rajkot",AUTOMOBILE ENGINEERING,OPEN_AI,2023,914102
68,"Government Engineering College, Rajkot",AUTOMOBILE ENGINEERING,OPEN_HS,2023,25220
68,"Government Engineering College, Rajkot",AUTOMOBILE ENGINEERING,TFWS_HS,2023,21029
68,"Government Engineering College, Rajkot",CIVIL ENGINEERING,OPEN_AI,2023,914157
68,"Government Engineering College, Rajkot",CIVIL ENGINEERING,OPEN_HS,2023,25897
68,"Government Engineering College, Rajkot",CIVIL ENGINEERING,TFWS_HS,2023,12737
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,ESM_HS,2023,15331
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,EWS_HS,2023,8792
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,OPEN_AI,2023,900950
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,OPEN_HS,2023,6392
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,SC_HS,2023,18961
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,SEBC_HS,2023,8926
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,ST_HS,2023,25456
68,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,TFWS_HS,2023,3355
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,OPEN_AI,2023,914425
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,OPEN_HS,2023,26545
68,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,TFWS_HS,2023,14706
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,914170
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_HS,2023,26147
68,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATI ON ENGINEERING,TFWS_HS,2023,18536
68,"Government Engineering College, Rajkot",INSTRUMENTAT ION & CONTROL ENGINEERING,OPEN_AI,2023,912708
68,"Government Engineering College, Rajkot",INSTRUMENTAT ION & CONTROL ENGINEERING,OPEN_HS,2023,26334
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,OPEN_AI,2023,914017
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,OPEN_HS,2023,26158
68,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,TFWS_HS,2023,10990
68,"Government Engineering College, Rajkot",ROBOTICS AND AUTOMATION,OPEN_AI,2023,914474
68,"Government Engineering College, Rajkot",ROBOTICS AND AUTOMATION,OPEN_HS,2023,26377
68,"Government Engineering College, Rajkot",ROBOTICS AND AUTOMATION,TFWS_HS,2023,20297
69,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,OPEN_AI,2023,913425
69,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,OPEN_HS,2023,20904
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,OPEN_AI,2023,904702
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,OPEN_HS,2023,25417
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,SEBC_HS,2023,25746
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,ST_HS,2023,26373
69,"Government Engineering College, Sector 28 Gandhinagar",CIVIL ENGINEERING,TFWS_HS,2023,13402
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,ESM_HS,2023,8655
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,EWS_HS,2023,2854
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,OPEN_AI,2023,900555
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,OPEN_HS,2023,2643
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,SC_HS,2023,8595
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,SEBC_HS,2023,3806
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,ST_HS,2023,25797
69,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,TFWS_HS,2023,1910
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_AI,2023,903758
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATI ON ENGINEERING,OPEN_HS,2023,26750
69,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATI ON ENGINEERING,TFWS_HS,2023,13143
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,ESM_HS,2023,12357
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,EWS_HS,2023,3313
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,OPEN_AI,2023,900843
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,OPEN_HS,2023,3070
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,SC_HS,2023,11491
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,SEBC_HS,2023,4128
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,ST_HS,2023,24711
69,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,TFWS_HS,2023,2344
69,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTAT ION & CONTROL ENGINEERING,OPEN_AI,2023,914416
69,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTAT ION & CONTROL ENGINEERING,OPEN_HS,2023,17508
69,"Government Engineering College, Sector 28 Gandhinagar",MECHANICAL ENGINEERING,OPEN_AI,2023,914559
69,"Government Engineering College, Sector 28 Gandhinagar",MECHANICAL ENGINEERING,OPEN_HS,2023,25780
69,"Government Engineering College, Sector 28 Gandhinagar",MECHANICAL ENGINEERING,TFWS_HS,2023,13602
69,"Government Engineering College, Sector 28 Gandhinagar",METALLURGY,OPEN_AI,2023,912977
69,"Government Engineering College, Sector 28 Gandhinagar",METALLURGY,OPEN_HS,2023,20751
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,OPEN_AI,2023,905451
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,OPEN_HS,2023,26297
69,"Government Engineering College, Sector 28 Gandhinagar",ROBOTICS AND AUTOMATION,TFWS_HS,2023,10238
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,OPEN_AI,2023,914310
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,OPEN_HS,2023,26366
70,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,TFWS_HS,2023,15790
70,"Government Engineering College, Valsad",CIVIL ENGINEERING,OPEN_AI,2023,914359
70,"Government Engineering College, Valsad",CIVIL ENGINEERING,OPEN_HS,2023,26136
70,"Government Engineering College, Valsad",CIVIL ENGINEERING,TFWS_HS,2023,17063
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,OPEN_AI,2023,913810
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,OPEN_HS,2023,26592
70,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,TFWS_HS,2023,15691
70,"Government Engineering College, Valsad",ENVIRONMENT AL ENGINEERING,OPEN_AI,2023,913558
70,"Government Engineering College, Valsad",ENVIRONMENT AL ENGINEERING,OPEN_HS,2023,26002
70,"Government Engineering College, Valsad",MECHANICAL ENGINEERING,OPEN_AI,2023,914612
70,"Government Engineering College, Valsad",MECHANICAL ENGINEERING,OPEN_HS,2023,26258
70,"Government Engineering College, Valsad",MECHANICAL ENGINEERING,TFWS_HS,2023,18044
72,"Grow More Faculty of Engineering, Berna, Himmatnagar",CIVIL ENGINEERING,OPEN_HS,2023,24997
72,"Grow More Faculty of Engineering, Berna, Himmatnagar",COMPUTER ENGINEERING,OPEN_HS,2023,24241
72,"Grow More Faculty of Engineering, Berna, Himmatnagar",COMPUTER ENGINEERING,TFWS_HS,2023,15729
72,"Grow More Faculty of Engineering, Berna, Himmatnagar",INFORMATION TECHNOLOGY,OPEN_HS,2023,25151
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING,OPEN_HS,2023,26635
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING,TFWS_HS,2023,9068
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING- GUJARATI,OPEN_HS,2023,22634
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING- GUJARATI,TFWS_HS,2023,16783
73,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",MECHANICAL ENGINEERING,OPEN_HS,2023,24222
75,"Hansaba College Of Engieering And Technology, Siddhpur",COMPUTER ENGINEERING,OPEN_HS,2023,15648
75,"Hansaba College Of Engieering And Technology, Siddhpur",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),TFWS_HS,2023,25984
75,"Hansaba College Of Engieering And Technology, Siddhpur",INFORMATION & COMMUNICATI ON TECHNOLOGY,TFWS_HS,2023,25088
75,"Hansaba College Of Engieering And Technology, Siddhpur",INFORMATION TECHNOLOGY,TFWS_HS,2023,20630
77,"Hjd Institute Of Technical Education And Reserch, Kera",COMPUTER SCIENCE & ENGINEERING,OPEN_HS,2023,16649
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",CHEMICAL ENGINEERING,OPEN_HS,2023,26352
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING,OPEN_HS,2023,26602
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING,TFWS_HS,2023,9966
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN_HS,2023,18744
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN_HS,2023,24987
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),TFWS_HS,2023,12422
78,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",INFORMATION TECHNOLOGY,OPEN_HS,2023,24561
